175,782	688.899	3.919	0,27	100	232.871	3,0
310,338	6.541	21	0,54	74,96	2.295	2,9
154,133	22.214	144	1,06	94,67	7.337	3,0
1.308,432	8.077	6	0,84	84,76	2.796	2,9
109,956	5.850	53	-0,23	63,61	1.926	3,0
133,008	6.580	49	0,21	66,91	2.173	3,0
94,465	2.923	31	0,61	92,2	1.054	2,8
128,026	4.555	36	0,92	97,39	1.561	2,9
281,033	425.621	1.514	0,21	99,93	151.086	2,8
252,579	10.501	42	0,05	50,58	3.583	2,9
409,532	799.645	1.953	0,64	98,37	269.198	3,0
15,331	150.860	9.840	0,16	100	53.327	2,8
1.136,907	236.958	208	0,96	96	82.049	2,9
75,579	2.712	36	-0,42	80,9	990	2,7
516,399	86.349	167	0,47	97,08	30.401	2,8
129,462	2.501	19	-0,37	76,89	894	2,8
178,396	1.832	10	0,42	87,39	653	2,8
117,665	2.016	17	-0,61	85,02	736	2,7
410,863	49.220	120	0,83	98,23	16.406	3,0
276,952	8.624	31	0,37	90,62	2.795	3,1
570,685	4.069	7	-0,03	76,68	1.394	2,9
419,684	52.839	126	0,26	91,24	17.356	3,0
431,944	437.273	1.012	1,00	93,93	156.403	2,8
1.099,409	687.544	625	1,28	97,97	223.092	3,1
186,456	15.082	81	1,11	92,51	5.005	3,0
617,315	10.511	17	0,16	59,8	3.694	2,8
650,734	39.202	60	0,32	98,47	12.624	3,1
930,339	31.809	34	0,16	74,47	10.369	3,1
1.521,110	11.696.088	7.689	0,56	99,1	3.951.074	3,0
611,278	33.486	55	0,82	86,19	11.606	2,9
731,221	7.308	10	0,22	76,12	2.536	2,9
306,908	85.059	277	1,11	95,6	27.347	3,1
402,395	83.314	207	1,75	98,87	28.811	2,9
252,410	11.960	47	-0,17	69,61	3.962	3,0
617,252	14.689	24	0,34	91,73	4.861	3,0
148,100	350.254	2.365	0,76	99,81	114.740	3,1
352,592	9.782	28	1,17	78,54	3.264	3,0
141,608	3.636	26	0,05	85,09	1.212	3,0
167,848	3.229	19	0,93	83,4	1.198	2,7
283,144	11.966	42	0,93	71,23	2.913	4,1
203,736	27.164	133	0,43	86,99	9.425	2,9
126,046	42.820	340	1,41	99,33	13.543	3,2
403,089	119.010	295	1,14	99,41	38.873	3,1
1.062,699	12.666	12	-0,38	68,09	4.099	3,1
140,460	16.649	119	1,04	96,41	5.492	3,0
414,782	6.080	15	0,71	52,6	2.014	3,0
449,029	38.221	85	0,60	70,53	13.306	2,9
450,382	637.436	1.415	1,21	98,98	208.854	3,1
594,744	7.639	13	0,39	86,08	2.669	2,9
153,465	271.202	1.767	1,71	98,82	90.143	3,0
330,587	3.790	11	1,66	66,75	1.271	3,0
206,236	282.428	1.369	1,07	96,48	87.492	3,2
345,792	11.759	34	0,50	93,55	4.138	2,8
368,604	15.540	42	0,83	89,16	5.254	3,0
20,388	272.130	13.348	1,57	100	86.476	3,1
607,266	5.954	10	0,60	87,05	2.019	2,9
145,332	12.598	87	2,23	71,64	3.936	3,2
107,059	5.996	56	0,25	92,58	2.017	3,0
132,459	6.313	48	2,13	93,22	2.420	2,6
561,788	22.666	40	0,17	90,69	7.412	3,1
747,218	24.837	33	0,47	92,66	8.902	2,8
755,100	7.749	10	-0,48	74,07	2.457	3,2
221,891	12.635	57	-0,12	87,84	4.114	3,1
53,892	2.739	51	0,07	96,46	916	3,0
594,335	54.321	91	0,09	95,89	18.792	2,9
448,515	22.947	51	0,42	90,25	7.564	3,0
231,792	5.560	24	1,11	57,03	1.705	3,3
201,385	7.070	35	0,99	93,61	2.334	3,0
302,913	14.242	47	1,46	95	4.747	3,0
523,749	116.296	222	1,17	96,72	37.575	3,1
625,003	299.140	479	1,03	97,95	96.611	3,1
296,189	4.711	16	-0,31	73,32	1.466	3,2
1.555,803	22.122	14	0,49	82,25	7.507	2,9
221,541	8.939	40	0,73	96,04	3.038	2,9
404,396	39.836	99	1,14	91,24	13.247	3,0
196,790	2.580	13	-0,37	76,55	903	2,9
71,348	2.299	32	0,29	69,42	838	2,7
315,266	9.597	30	0,41	86,69	3.255	2,9
63,421	1.653	26	0,99	93,22	540	3,1
191,094	44.617	233	1,24	92,27	12.464	3,6
151,594	5.514	36	0,23	87,54	1.995	2,8
126,731	6.382	50	1,08	53,04	2.139	3,0
627,986	63.004	100	-0,11	95,99	21.894	2,9
244,770	14.805	60	0,54	78,53	4.930	3,0
153,235	1.921	13	-0,07	83,81	740	2,6
147,797	1.852	13	-0,96	74,68	701	2,6
209,861	5.838	28	1,45	92,22	1.914	3,1
708,105	85.866	121	1,25	97,65	29.618	2,9
282,179	4.593	16	0,53	73,5	1.590	2,9
252,434	9.626	38	0,24	93,67	3.381	2,8
79,056	1.698	21	0,88	79,33	569	3,0
209,262	8.685	42	-0,25	86,36	3.190	2,7
146,901	1.217	8	-0,40	92,28	455	2,7
323,916	13.039	40	0,37	91,22	4.596	2,8
149,741	12.268	82	1,55	92,53	4.239	2,9
148,538	120.369	810	1,75	95,5	40.564	3,0
857,661	23.574	27	0,64	96,97	6.896	3,4
142,597	9.646	68	1,35	59,22	3.264	3,0
267,178	40.863	153	0,58	95,9	13.740	3,0
42,489	49.842	1.173	2,17	100	15.447	3,2
35,120	116.785	3.325	1,26	100	37.880	3,1
247,716	10.584	43	-0,25	89,13	3.455	3,1
81,604	73.561	901	2,13	96,86	23.944	3,1
217,726	18.050	83	0,62	97,07	6.098	3,0
95,429	7.697	81	1,65	94,19	2.564	3,0
49,832	1.755	35	0,16	87,35	607	2,9
183,517	116.562	635	1,00	96,19	37.217	3,1
420,703	89.776	213	0,85	97,2	32.928	2,7
319,056	2.498	8	0,99	83,63	907	2,8
